,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6678,3978-ynkdd,male,0,no,yes,19,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),20.85,467.5,no
6679,4940-khcwd,female,0,yes,no,60,no,no phone service,dsl,yes,yes,no,yes,no,no,two year,no,bank transfer (automatic),37.7,2288.7,no
6680,9412-argbx,female,0,no,yes,48,yes,no,fiber optic,no,yes,yes,yes,yes,no,two year,yes,mailed check,95.5,4627.85,yes
6681,1389-cxmlu,male,1,no,no,3,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,no,electronic check,91.05,289.1,yes
6682,9589-abept,male,0,yes,no,69,yes,yes,fiber optic,no,yes,no,yes,yes,no,two year,yes,mailed check,92.45,6460.55,no
6683,9388-zeyvt,male,0,no,no,43,no,no phone service,dsl,no,no,yes,yes,no,yes,one year,no,electronic check,44.15,1931.3,no
6684,0305-sqecb,female,0,no,yes,11,no,no phone service,dsl,yes,no,no,yes,no,no,one year,yes,mailed check,36.05,402.6,no
6685,7605-snlqg,female,0,yes,no,45,yes,no,dsl,no,no,yes,no,no,no,month-to-month,yes,credit card (automatic),50.25,2221.55,no
6686,4670-tabxh,male,0,yes,no,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),109.75,7758.9,no
6687,5561-nwevx,female,1,yes,no,2,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,no,electronic check,79.2,172.85,yes
6688,0064-sudog,female,0,yes,yes,12,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),20.3,224.5,no
6689,8561-nmtbd,female,0,yes,yes,67,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,credit card (automatic),112.35,7388.45,no
6690,5161-xeuvx,male,0,yes,no,37,yes,yes,fiber optic,no,no,yes,yes,yes,no,two year,no,mailed check,94.3,3460.95,no
6691,8292-frfzq,female,0,no,no,39,no,no phone service,dsl,yes,yes,no,yes,no,no,one year,no,bank transfer (automatic),41.15,1700.9,no
6692,8591-nxrcv,female,0,no,no,41,yes,yes,dsl,yes,no,yes,yes,no,yes,month-to-month,yes,bank transfer (automatic),74.65,3090.65,no
6693,7895-vonwt,female,0,no,no,25,no,no phone service,dsl,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,48.25,1293.8,no
6694,4526-rmtll,male,0,yes,yes,8,yes,yes,dsl,yes,yes,no,yes,no,yes,two year,yes,credit card (automatic),76.15,645.8,no
6695,6253-gnhwh,female,0,yes,yes,71,yes,yes,dsl,yes,yes,yes,yes,no,no,two year,no,mailed check,71.1,5224.95,no
6696,4566-necev,male,0,no,no,5,yes,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,no,electronic check,96.55,500.1,no
6697,8080-potjr,female,0,no,no,30,yes,yes,dsl,yes,no,yes,no,yes,yes,one year,yes,credit card (automatic),79.3,2427.1,no
6698,6906-mpary,male,0,no,no,40,yes,no,fiber optic,no,yes,no,yes,no,yes,one year,yes,credit card (automatic),89.6,3488.15,no
6699,3662-fxjfo,female,0,no,no,54,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,20.5,1035.7,no
6700,8107-rzlnv,male,0,yes,no,72,yes,yes,fiber optic,no,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),106.3,7565.35,no
6701,0516-oohar,male,0,yes,yes,28,yes,no,fiber optic,no,yes,yes,no,yes,yes,one year,no,bank transfer (automatic),100.35,2799.0,no
6702,2027-cwdnu,male,0,yes,yes,18,yes,no,fiber optic,no,no,no,yes,no,yes,month-to-month,yes,electronic check,85.6,1601.5,no
6703,2737-wfvyw,female,0,no,no,2,no,no phone service,dsl,no,no,no,no,yes,yes,month-to-month,yes,electronic check,45.25,85.5,yes
6704,9912-omzds,female,0,yes,yes,59,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,electronic check,106.15,6256.2,no
6705,3733-zeecp,male,0,yes,yes,22,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,electronic check,51.1,1232.9,no
6706,7878-rtczg,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.9,19.9,no
6707,2452-mrmzf,female,1,yes,no,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),25.7,1937.4,no
6708,2272-qagfo,female,1,no,no,14,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.3,1096.25,yes
6709,7103-ipxpj,male,0,yes,no,50,yes,yes,fiber optic,no,no,no,yes,yes,yes,one year,no,electronic check,99.4,5059.75,no
6710,4342-hfxws,female,0,yes,yes,48,yes,no,dsl,yes,no,yes,yes,yes,no,one year,no,bank transfer (automatic),69.7,3023.65,no
6711,3545-cnwrg,female,0,yes,yes,49,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,98.35,4889.2,no
6712,1785-bphtp,male,0,yes,yes,28,yes,no,fiber optic,no,no,yes,no,yes,no,month-to-month,no,electronic check,85.45,2289.9,no
6713,4989-lixvt,male,1,no,no,68,yes,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,yes,electronic check,95.9,6503.2,no
6714,7315-wyoaw,male,0,no,no,13,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,no,electronic check,100.75,1313.25,no
6715,1173-xzpyf,female,0,no,no,11,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,electronic check,89.2,990.3,no
6716,9850-owrhq,female,0,yes,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),74.1,228.0,yes
6717,3768-nlubh,male,1,yes,no,57,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,no,electronic check,100.6,5746.15,yes
6718,8676-trmjs,male,0,no,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,mailed check,75.0,209.1,yes
6719,2509-tfpju,male,0,yes,no,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),25.75,1864.2,no
6720,9530-grmjg,male,0,yes,yes,70,yes,yes,dsl,no,yes,yes,yes,yes,yes,two year,yes,electronic check,84.1,5979.7,no
6721,6898-rbtlu,female,0,yes,yes,49,yes,yes,dsl,no,yes,no,yes,yes,yes,two year,no,bank transfer (automatic),79.3,3902.45,no
6722,5481-ntdoh,female,1,yes,no,67,yes,yes,fiber optic,yes,no,yes,no,yes,yes,one year,yes,credit card (automatic),107.05,7142.5,no
6723,2068-wwxqz,male,0,no,no,46,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),20.05,902.0,no
6724,7359-ssbjk,female,1,no,no,64,yes,no,dsl,yes,yes,no,yes,yes,no,two year,yes,credit card (automatic),70.2,4481.0,yes
6725,2061-vvfst,female,0,yes,no,37,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),19.5,805.2,no
6726,0685-mlyym,female,1,no,no,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,70.75,154.85,yes
6727,0749-irgqe,female,1,yes,no,13,no,no phone service,dsl,no,no,no,no,yes,yes,month-to-month,no,electronic check,45.3,528.45,no
6728,2380-damqp,female,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,electronic check,115.15,8349.7,no
6729,2256-ylylp,male,0,yes,yes,68,yes,no,dsl,no,no,yes,yes,yes,yes,two year,yes,bank transfer (automatic),72.95,4953.25,no
6730,1272-ilhfg,male,0,yes,yes,15,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.65,332.65,no
6731,0164-xairp,female,0,no,no,24,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),19.55,470.2,no
6732,5666-cycyz,female,0,no,no,24,yes,yes,fiber optic,no,no,no,yes,no,yes,month-to-month,yes,electronic check,89.55,2259.35,no
6733,4011-arphk,male,0,no,no,27,yes,no,dsl,yes,no,no,no,no,no,month-to-month,no,mailed check,50.35,1411.35,no
6734,8182-pnagi,male,0,no,no,12,yes,no,dsl,no,no,no,yes,no,no,month-to-month,no,bank transfer (automatic),50.25,593.75,yes
6735,6365-hitvu,female,0,yes,yes,71,yes,no,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),87.25,6328.7,no
6736,7558-imlmt,male,0,yes,yes,67,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,20.8,1411.9,no
6737,9488-fyqau,female,0,yes,no,63,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),109.25,6841.4,no
6738,3590-tcxtb,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.35,20.35,no
6739,6994-kerxl,male,0,no,no,4,yes,no,dsl,no,no,no,no,no,yes,month-to-month,yes,electronic check,55.9,238.5,no
6740,7957-ryhqd,female,1,no,no,40,yes,no,fiber optic,yes,yes,no,no,no,no,month-to-month,yes,credit card (automatic),79.2,3233.85,yes
6741,2180-dxneg,female,0,no,no,12,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,96.0,1062.1,yes
6742,1960-uotym,male,0,yes,yes,52,yes,no,dsl,yes,yes,yes,no,yes,yes,two year,no,electronic check,79.2,4016.3,no
6743,2740-jfbok,male,0,no,no,10,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,24.0,226.55,no
6744,6500-jvegc,male,0,no,no,68,yes,yes,fiber optic,yes,yes,yes,no,yes,no,one year,no,bank transfer (automatic),101.35,7110.75,no
6745,5515-akoaj,female,0,no,no,54,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,100.1,5440.9,yes
6746,8976-oqhgt,female,0,yes,yes,4,yes,no,dsl,no,yes,no,yes,no,no,month-to-month,no,mailed check,56.5,235.1,yes
6747,5245-vdbur,female,0,yes,no,52,no,no phone service,dsl,yes,no,yes,no,no,no,one year,no,mailed check,35.45,1958.95,no
6748,6230-bsuxy,female,1,no,no,1,yes,no,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,electronic check,85.0,85.0,yes
6749,8469-snffh,male,0,yes,no,70,yes,yes,dsl,yes,yes,yes,yes,yes,no,one year,no,bank transfer (automatic),79.4,5528.9,no
6750,2144-eswko,male,0,no,no,43,no,no phone service,dsl,yes,no,yes,no,no,no,one year,yes,credit card (automatic),35.2,1463.7,no
6751,1241-fpmof,male,0,no,no,52,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.65,1025.05,no
6752,9928-bzvlz,female,0,no,no,12,no,no phone service,dsl,yes,no,yes,yes,no,yes,two year,no,mailed check,49.85,552.1,no
6753,4114-qmkvn,female,0,yes,yes,56,yes,yes,dsl,yes,yes,no,no,no,yes,one year,no,bank transfer (automatic),68.75,3815.4,no
6755,9003-cpath,male,0,no,no,42,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,no,electronic check,79.9,3313.4,no
6756,1754-gkypy,male,1,yes,no,22,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),89.75,1938.9,no
6757,5294-cdgwy,male,0,yes,yes,51,no,no phone service,dsl,yes,yes,yes,no,yes,yes,one year,no,electronic check,59.3,3014.65,yes
6758,7956-xqwgu,male,0,no,no,27,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card (automatic),19.4,460.25,no
6759,1591-mqjtp,male,1,yes,no,51,yes,yes,fiber optic,yes,no,yes,no,no,yes,one year,yes,bank transfer (automatic),93.65,4839.15,no
6760,5295-pcjoo,male,0,no,yes,4,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic check,49.4,184.4,yes
6761,2369-fevno,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,19.9,19.9,no
6762,9863-jzaic,male,0,no,no,35,yes,no,dsl,no,no,no,no,yes,no,month-to-month,no,mailed check,55.0,2010.55,yes
6763,7471-mqpos,male,1,yes,yes,71,yes,yes,dsl,no,yes,yes,yes,no,yes,one year,yes,bank transfer (automatic),72.9,5139.65,no
6764,7660-hdpjv,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.2,69.2,yes
6765,5115-sqaau,female,0,yes,yes,69,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),25.6,1673.4,no
6766,9845-qomad,male,0,yes,yes,14,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.75,309.35,no
6767,7672-vfmxz,male,0,yes,no,57,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,no,electronic check,55.7,3171.6,no
6768,9739-jlpqj,female,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),117.5,8670.1,no
6769,9916-ayhtc,male,0,no,no,48,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.85,916.0,no
6770,3855-oncar,female,0,yes,yes,4,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,mailed check,78.9,299.75,no
6771,1488-sysfc,male,0,yes,yes,31,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,20.65,702.05,no
6772,7931-pxhfc,male,0,no,no,38,yes,no,dsl,no,no,yes,yes,no,yes,one year,yes,mailed check,62.3,2354.8,yes
6773,3990-qykbe,male,1,yes,no,37,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,92.5,3473.4,yes
6774,0970-qxpxw,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.65,19.65,no
6775,3259-knmrr,male,1,no,no,57,yes,yes,dsl,no,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),79.75,4438.2,no
6776,6120-rjklu,female,1,yes,no,62,yes,no,dsl,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),79.95,4819.75,no
6777,9572-wuksb,male,0,yes,no,3,no,no phone service,dsl,no,no,no,yes,no,no,month-to-month,yes,electronic check,29.9,92.25,no
6778,5893-kclgt,female,0,no,yes,72,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,19.75,1567.0,no
6779,0076-lveps,male,0,no,yes,29,no,no phone service,dsl,yes,yes,yes,yes,no,no,month-to-month,yes,mailed check,45.0,1242.45,no
6780,3640-jqgjg,male,0,yes,yes,13,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),44.8,559.2,no
6781,4919-moavt,male,0,no,yes,3,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,69.65,220.1,yes
6782,1596-oqsps,female,0,no,no,11,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,electronic check,51.1,531.15,no
6783,9867-xobqa,female,0,no,yes,21,no,no phone service,dsl,yes,yes,yes,yes,yes,no,two year,no,mailed check,53.15,1183.2,no
6784,9546-kdtrb,female,0,no,no,19,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),24.7,465.85,no
6785,3090-hawsu,male,0,no,no,61,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),111.6,6876.05,yes
6786,9820-rmcqv,female,0,no,no,11,yes,no,dsl,yes,no,no,no,no,no,month-to-month,no,credit card (automatic),48.55,501.0,yes
6787,3174-rkmow,male,0,yes,yes,35,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,yes,electronic check,109.95,3782.4,no
6788,1760-cazht,male,0,no,yes,25,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.8,460.2,no
6789,7839-qrkxn,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,20.2,20.2,yes
6790,8441-shipe,female,0,no,no,67,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),25.6,1790.35,no
6791,5204-qzxpu,male,0,no,no,19,no,no phone service,dsl,no,no,yes,no,yes,no,month-to-month,yes,electronic check,39.65,733.35,yes
6792,4597-elfts,male,0,no,no,56,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,24.9,1334.0,yes
6793,1320-gvnht,male,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,yes,credit card (automatic),108.4,7767.25,no
6794,1047-rnxzv,male,0,no,no,43,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.55,876.15,no
6795,3541-znuhk,female,0,yes,yes,55,yes,yes,fiber optic,yes,yes,no,no,no,no,month-to-month,yes,electronic check,85.1,4600.95,no
6796,8450-jovah,male,0,yes,yes,2,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,no,mailed check,56.7,113.55,yes
6797,8725-jedfd,male,0,no,no,27,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,69.05,1793.25,no
6798,7562-uxtpg,female,0,no,no,13,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,70.15,886.7,no
6799,8071-sbtrn,female,0,no,no,70,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,yes,mailed check,111.15,7737.55,no
6800,1113-iujyx,female,0,yes,no,14,yes,no,fiber optic,yes,yes,no,yes,yes,yes,one year,no,mailed check,105.95,1348.9,yes
6801,6668-cnmfp,female,0,yes,yes,19,yes,yes,fiber optic,no,no,no,yes,no,yes,one year,yes,bank transfer (automatic),89.35,1686.85,no
6802,5626-mgtuk,female,0,no,no,20,yes,yes,fiber optic,yes,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),89.1,1879.25,no
6803,5681-lloei,male,0,yes,yes,43,yes,yes,fiber optic,yes,no,yes,yes,no,no,one year,yes,credit card (automatic),91.25,4013.8,no
6804,8212-djrch,male,0,yes,yes,5,yes,no,fiber optic,yes,no,yes,no,no,yes,month-to-month,yes,mailed check,90.35,434.5,no
6805,4323-ohfow,female,1,yes,no,70,yes,yes,fiber optic,no,yes,no,yes,yes,yes,one year,yes,bank transfer (automatic),105.55,7195.35,no
6806,4933-bsaip,female,0,yes,no,40,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.1,780.1,no
6807,2030-btzro,male,0,yes,yes,6,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),20.4,107.6,no
